100
22	24	30	41	41	38	38	48	40	30	5	18	17	24	13	21	48	35	6	13	8	14	6	32	28	43	5	19	34	26	28	27	30	0	31	32	25	43	10	37	47	7	37	0	22	47	28	26	35	46	12	22	8	43	17	48	19	14	26	42	11	18	7	35	29	12	34	27	45	13	43	13	27	41	3	45	17	10	13	49	35	28	27	15	16	0	42	13	11	2	34	28	11	33	41	44	2	6	28	32
4	15	28	40	4	49	47	11	0	0	46	1	26	30	40	6	37	41	27	3	11	1	27	40	14	0	34	10	44	12	39	42	43	31	0	0	40	17	17	9	46	0	12	30	31	47	3	31	46	16	14	19	39	49	16	35	1	11	19	23	42	13	26	45	22	8	23	33	13	32	37	32	2	11	1	43	27	35	24	21	31	35	17	0	11	13	25	23	0	49	30	31	11	16	19	21	40	8	17	43
10	9	33	23	43	30	6	37	28	19	47	28	12	19	35	32	46	9	3	49	49	17	34	36	26	25	18	2	48	23	9	3	46	32	0	0	7	8	13	5	3	32	22	33	18	31	6	49	21	34	33	16	34	3	14	15	19	28	12	42	19	27	26	35	41	14	6	4	14	40	35	2	0	30	21	46	41	17	7	39	1	10	27	13	13	3	44	17	5	7	16	5	18	32	8	10	19	1	26	28
41	9	1	39	4	15	28	48	49	24	34	48	2	49	3	26	3	42	3	24	33	33	11	39	18	3	5	25	7	11	48	3	26	25	40	7	0	25	49	31	40	44	15	19	39	8	5	35	46	5	33	9	9	9	34	47	40	28	37	6	33	33	30	32	26	23	12	28	39	1	36	49	2	4	30	20	48	45	31	16	9	46	38	2	43	9	8	5	19	27	24	8	30	36	32	12	2	29	27	21
7	32	1	42	49	39	40	48	28	1	9	21	33	45	47	38	26	13	22	3	32	45	6	1	4	46	34	38	13	42	49	0	6	43	17	8	25	0	39	13	0	9	16	15	18	14	2	23	15	17	14	44	14	42	4	26	0	36	11	20	45	10	45	42	47	46	10	2	46	41	47	1	8	16	16	11	20	40	36	7	15	11	20	12	6	22	13	35	38	8	12	7	5	31	39	11	24	42	48	43
17	32	28	4	33	46	27	28	8	36	44	28	41	2	6	32	9	9	21	41	0	47	46	29	23	8	41	40	49	22	3	8	40	10	17	13	49	39	0	11	14	8	22	35	11	6	29	28	41	33	41	22	22	10	36	24	12	18	22	2	34	11	48	30	18	46	49	45	28	18	44	6	31	14	24	19	3	6	17	18	12	31	42	20	21	9	7	37	40	25	8	29	32	42	34	8	30	29	48	49
46	37	39	1	42	8	13	27	48	20	0	32	12	8	10	48	44	20	9	37	32	19	13	33	3	16	14	42	1	49	9	3	17	37	9	5	31	13	11	0	9	15	10	49	34	19	44	19	46	25	48	43	48	21	49	27	44	1	21	30	35	34	1	44	38	6	36	27	7	23	48	8	49	8	39	49	3	36	48	37	13	39	38	26	4	35	47	37	25	15	46	35	24	14	14	10	7	39	47	4
21	39	25	31	0	27	24	10	15	17	20	45	3	39	6	1	4	11	5	17	0	17	17	9	25	37	0	33	9	4	10	12	4	47	46	3	40	0	14	9	0	6	44	24	47	8	1	8	18	8	43	16	30	46	43	11	38	14	10	24	45	43	44	9	25	41	13	32	27	30	49	25	5	47	42	29	10	36	12	45	27	15	23	43	42	1	8	19	3	15	38	35	46	26	10	7	49	42	8	22
48	43	29	47	29	8	13	8	14	20	32	11	31	31	23	5	27	21	3	1	21	10	10	23	47	12	20	15	28	6	17	21	23	7	0	32	44	9	8	15	6	0	35	37	43	14	22	43	26	44	24	17	46	6	16	13	11	13	13	45	0	25	38	18	22	4	42	37	32	23	2	23	27	6	45	44	47	14	15	8	1	44	28	1	35	9	6	36	47	5	36	45	37	31	1	40	40	27	20	29
20	31	6	11	13	5	42	22	9	38	42	6	37	3	26	46	35	21	46	24	21	16	11	36	40	42	32	43	30	11	31	17	41	37	12	22	15	16	22	10	44	35	0	41	36	42	48	5	42	0	27	38	41	15	13	2	7	7	38	30	29	9	21	13	31	41	25	47	29	44	25	38	27	47	1	8	15	6	4	28	17	1	15	37	3	11	1	17	2	13	26	7	42	13	5	34	46	1	7	1
34	19	49	4	10	47	10	15	11	39	38	14	4	4	35	11	31	15	29	8	24	44	44	8	17	6	31	5	10	8	18	37	42	0	30	33	19	15	35	49	24	37	41	0	25	22	34	29	37	36	43	28	8	9	19	43	44	4	11	4	31	49	18	0	35	2	13	38	24	3	23	15	43	14	49	23	16	45	13	49	4	12	9	26	30	2	42	37	43	0	20	21	23	38	8	4	49	25	29	23
23	48	48	14	7	39	18	2	29	38	1	33	7	24	37	10	41	4	29	19	21	40	28	6	39	8	32	14	38	48	1	32	20	22	31	18	39	18	11	34	47	43	36	25	0	21	0	13	1	25	18	3	46	31	26	34	7	22	0	45	5	20	7	49	22	14	33	44	39	6	14	20	20	24	47	41	6	41	25	9	48	44	6	24	25	1	28	11	39	4	34	19	0	10	30	11	27	29	48	28
49	26	33	40	15	33	24	33	49	26	7	38	48	10	41	8	29	42	38	41	7	6	28	49	16	8	7	45	5	31	29	13	10	47	47	31	8	14	6	19	8	14	42	22	21	0	9	36	16	40	48	15	45	8	14	32	26	14	10	34	10	24	3	48	41	13	42	28	35	6	13	33	42	46	19	18	35	35	11	13	22	13	1	18	22	15	6	48	35	31	43	33	1	18	42	30	44	18	31	2
2	43	15	33	24	37	4	19	43	44	7	11	20	26	45	47	27	3	48	9	46	13	45	20	26	6	19	34	29	41	29	38	3	28	3	6	5	2	29	44	1	22	48	34	0	9	0	46	44	9	44	48	49	16	30	34	34	29	29	11	22	47	22	29	29	32	2	12	1	46	19	32	48	35	44	4	7	31	11	31	31	9	45	24	20	27	46	23	44	42	16	42	0	7	46	6	16	28	0	36
28	43	37	12	7	25	19	37	0	12	25	41	1	39	25	35	43	15	49	44	19	24	35	41	9	8	29	49	39	21	5	12	38	26	31	49	35	23	28	19	8	43	5	29	13	36	46	0	33	40	14	38	15	27	24	48	39	3	2	12	19	7	34	36	10	26	6	36	8	3	4	40	32	13	12	14	29	12	0	2	24	10	4	13	7	35	24	48	43	31	13	6	18	35	20	13	3	49	47	39
32	44	41	12	35	25	19	40	24	3	14	20	11	42	45	48	29	37	16	40	46	7	9	6	42	47	11	45	3	16	17	48	19	35	46	21	46	15	41	46	18	26	42	37	1	16	44	33	0	24	0	45	31	44	24	8	23	0	17	18	10	0	3	7	45	49	16	45	33	15	34	19	3	41	0	9	4	25	28	29	43	47	15	11	6	9	17	1	41	15	24	47	3	5	28	10	32	46	31	47
25	32	9	48	31	10	12	30	3	16	13	11	9	13	37	28	46	1	36	1	36	2	15	16	47	18	40	31	30	13	38	27	31	46	16	34	5	17	33	25	8	44	0	36	25	40	9	40	24	0	25	32	14	39	41	2	25	44	48	23	33	15	1	9	13	39	42	36	12	23	15	26	5	11	15	6	44	8	48	2	9	47	45	46	5	24	6	41	11	4	16	19	41	39	41	4	36	22	26	16
47	7	26	1	23	17	24	4	13	3	21	23	2	13	42	30	14	24	15	44	34	30	13	38	14	3	48	38	12	43	3	21	25	12	14	33	33	14	41	48	43	24	27	43	18	48	44	14	0	25	0	18	30	17	13	17	24	5	38	18	40	47	28	34	2	40	13	33	48	48	23	22	41	5	45	4	44	9	39	5	14	5	6	10	37	36	18	14	38	36	26	21	13	15	14	44	23	14	27	6
24	44	29	48	34	18	37	45	31	24	38	17	18	8	43	36	28	20	36	48	34	45	38	5	0	21	48	39	3	49	25	38	43	22	19	16	9	44	22	43	16	17	38	28	3	15	48	38	45	32	18	0	1	22	30	0	10	33	31	21	37	6	6	10	36	21	21	8	17	21	14	13	2	49	34	22	30	48	7	4	13	33	41	17	34	0	18	2	47	5	27	4	22	1	12	0	16	0	45	36
3	34	15	12	16	7	32	18	47	25	16	9	35	35	13	13	20	18	31	7	25	32	26	33	47	47	35	26	19	33	3	16	27	8	39	34	9	14	22	48	30	46	41	8	46	45	49	15	31	14	30	1	0	6	13	12	21	41	5	11	8	43	5	22	34	2	19	0	19	43	32	4	24	44	32	41	40	12	15	29	3	3	40	16	43	29	8	17	39	18	35	28	3	38	23	10	27	25	5	9
26	25	23	31	46	1	0	45	32	36	27	20	26	12	2	19	29	28	7	10	46	47	36	2	10	30	13	39	15	10	5	47	15	43	49	3	9	42	10	21	46	6	15	9	31	8	16	27	44	39	17	22	6	0	16	9	28	8	9	34	34	47	22	41	0	29	23	6	15	2	11	14	40	5	8	28	32	36	15	48	18	38	25	4	20	25	34	46	45	44	20	23	15	2	8	6	7	5	31	8
28	16	11	26	12	47	32	35	6	44	49	40	18	23	39	12	24	11	1	13	17	4	28	8	22	6	37	12	26	7	13	26	42	17	16	14	34	4	36	49	43	16	13	19	26	14	30	24	24	41	13	30	13	16	0	36	41	5	15	41	25	12	24	12	34	31	42	7	21	0	43	6	16	47	36	18	41	18	47	6	46	28	39	22	44	47	27	32	23	22	46	9	10	46	42	3	48	43	8	3
39	30	48	45	12	17	44	12	24	23	40	21	37	7	18	6	30	44	0	0	22	13	0	22	29	12	16	25	0	16	48	36	37	48	35	15	47	26	24	27	11	13	2	43	34	32	34	48	8	2	17	0	12	9	36	0	6	0	32	7	47	43	3	39	26	25	5	41	35	9	29	34	39	2	28	28	18	42	49	46	9	21	49	13	43	36	38	38	47	12	9	42	41	15	7	31	11	20	13	24
8	34	1	19	47	6	5	34	5	32	38	4	38	3	45	39	21	35	6	44	18	33	23	6	2	2	23	46	40	21	9	8	27	19	1	19	40	0	12	44	38	11	7	44	7	26	34	39	23	25	24	10	21	28	41	6	0	1	34	8	9	33	24	4	48	5	39	13	6	11	49	11	22	31	5	25	29	42	6	3	17	39	37	4	10	15	1	41	15	23	5	11	8	34	42	24	7	1	16	40
18	45	47	37	37	42	34	18	28	11	42	47	14	17	0	32	1	13	33	37	40	26	12	23	11	44	37	31	27	25	40	2	49	14	11	28	28	36	18	1	14	13	7	4	22	14	29	3	0	44	5	33	41	8	5	0	1	0	4	41	23	47	35	1	45	21	12	3	6	4	7	6	39	30	10	6	30	25	6	27	30	37	23	0	38	8	23	45	37	22	0	20	9	1	30	47	5	12	44	40
13	48	9	31	45	2	19	43	4	20	29	4	9	39	7	42	48	14	0	26	0	32	41	38	44	41	0	19	40	12	29	30	12	26	19	12	37	11	22	21	10	13	38	11	0	10	29	2	17	48	38	31	5	9	15	32	34	4	0	9	6	12	37	6	8	37	42	20	16	35	4	34	5	33	7	23	21	33	15	5	38	10	9	48	23	43	30	8	6	10	47	3	42	32	33	45	9	10	2	33
40	27	7	22	9	0	0	45	46	11	8	35	12	45	11	43	24	21	5	23	28	22	7	38	25	11	24	1	12	40	16	25	34	42	23	42	6	20	2	30	24	45	30	4	45	34	11	12	18	23	18	21	11	34	41	7	8	41	9	0	16	26	10	37	1	35	24	16	25	49	3	7	38	15	40	25	32	26	37	32	2	25	31	17	0	37	36	13	0	28	20	17	33	34	30	3	4	19	1	41
